voter,choice,created,proposal
0xB6E994d559a13560343Ab6dFE58b4c46AeE8705f,1,1645746143,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xb6Bc98F5D7F6CE3c0946f7675128ab673e6c5D41,1,1645744030,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x1754352eacb753327Fec2d4F48f0fb36B672C5e0,1,1645741581,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x827eA2C64d3f5093F632ab6DaA94EE8d7eEe0686,1,1645740097,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x05553bA4d6c81d877543A168E3238C07978Cc083,1,1645735659,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x14B30b46ec4fA1a993806bd5Dda4195C5a82353e,1,1645734638,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x16765c8Fe6Eb838CB8f64e425b6DcCab38D4F102,1,1645733485,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x52876dAFDc67238390477Bb2403BdC8021944ddc,1,1645730846,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x0810C422E4abD05c752618B403d26cf60bB50B5C,1,1645729613,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x2b614ecc9e91aF9D056EB8ACcCF5D9928A7cF4F7,1,1645728043,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
